FirstName,LastName,BirthDate,Gender,YearlyIncome,City,StateProvinceName,EnglishCountryRegionName,TotalProductCost
Alvin,Zeng,1957-07-03,M,80000,"Lavender Bay","New South Wales",Australia,2.9733
Evan,James,1935-04-10,M,30000,"Port Macquarie","New South Wales",Australia,9.3463
Evan,James,1935-04-10,M,30000,"Port Macquarie","New South Wales",Australia,0.8565
Evan,James,1935-04-10,M,30000,"Port Macquarie","New South Wales",Australia,2.9733
Evan,James,1935-04-10,M,30000,"Port Macquarie","New South Wales",Australia,38.4923
Beth,Jimιnez,1936-08-09,F,40000,Sydney,"New South Wales",Australia,1898.0944
Beth,Jimιnez,1936-08-09,F,40000,Sydney,"New South Wales",Australia,1251.9813
Beth,Jimιnez,1936-08-09,F,40000,Sydney,"New South Wales",Australia,13.09
Beth,Jimιnez,1936-08-09,F,40000,Sydney,"New South Wales",Australia,1.8663
Beth,Jimιnez,1936-08-09,F,40000,Sydney,"New South Wales",Australia,13.0863
Beth,Jimιnez,1936-08-09,F,40000,Sydney,"New South Wales",Australia,9.1593
Beth,Jimιnez,1936-08-09,F,40000,Sydney,"New South Wales",Australia,1481.9379
Beth,Jimιnez,1936-08-09,F,40000,Sydney,"New South Wales",Australia,10.8423
Beth,Jimιnez,1936-08-09,F,40000,Sydney,"New South Wales",Australia,1.8663
Beth,Jimιnez,1936-08-09,F,40000,Sydney,"New South Wales",Australia,20.5663
Orlando,Suarez,1960-11-18,M,70000,Newcastle,"New South Wales",Australia,2.9733
Orlando,Suarez,1960-11-18,M,70000,Newcastle,"New South Wales",Australia,9.3463
Orlando,Suarez,1960-11-18,M,70000,Newcastle,"New South Wales",Australia,0.8565
Orlando,Suarez,1960-11-18,M,70000,Newcastle,"New South Wales",Australia,2.9733
Orlando,Suarez,1960-11-18,M,70000,Newcastle,"New South Wales",Australia,1.8663
Orlando,Suarez,1960-11-18,M,70000,Newcastle,"New South Wales",Australia,3.7363
Byron,Vazquez,1960-04-02,M,70000,"North Sydney","New South Wales",Australia,2.9733
Byron,Vazquez,1960-04-02,M,70000,"North Sydney","New South Wales",Australia,3.7363
Byron,Vazquez,1960-04-02,M,70000,"North Sydney","New South Wales",Australia,9.3463
Philip,Alvarez,1960-06-20,M,70000,Sunbury,Victoria,Australia,1.8663
Philip,Alvarez,1960-06-20,M,70000,Sunbury,Victoria,Australia,9.3463
Philip,Alvarez,1960-06-20,M,70000,Sunbury,Victoria,Australia,2.9733
Philip,Alvarez,1960-06-20,M,70000,Sunbury,Victoria,Australia,2.9733
Philip,Alvarez,1960-06-20,M,70000,Sunbury,Victoria,Australia,3.7363
Philip,Alvarez,1960-06-20,M,70000,Sunbury,Victoria,Australia,1.8663
Philip,Alvarez,1960-06-20,M,70000,Sunbury,Victoria,Australia,13.0863
Philip,Alvarez,1960-06-20,M,70000,Sunbury,Victoria,Australia,41.5723
Ross,Jordan,1957-07-27,M,80000,Warrnambool,Victoria,Australia,1912.1544
Ross,Jordan,1957-07-27,M,80000,Warrnambool,Victoria,Australia,1251.9813
Ross,Jordan,1957-07-27,M,80000,Warrnambool,Victoria,Australia,3.7363
Ross,Jordan,1957-07-27,M,80000,Warrnambool,Victoria,Australia,1.8663
Ross,Jordan,1957-07-27,M,80000,Warrnambool,Victoria,Australia,1481.9379
Ross,Jordan,1957-07-27,M,80000,Warrnambool,Victoria,Australia,13.0863
Dana,Navarro,1956-04-08,F,70000,Seaford,Victoria,Australia,2.9733
Dana,Navarro,1956-04-08,F,70000,Seaford,Victoria,Australia,3.7363
Dana,Navarro,1956-04-08,F,70000,Seaford,Victoria,Australia,1.8663
Dana,Navarro,1956-04-08,F,70000,Seaford,Victoria,Australia,9.1593
Dana,Navarro,1956-04-08,F,70000,Seaford,Victoria,Australia,9.3463
Dana,Navarro,1956-04-08,F,70000,Seaford,Victoria,Australia,1.8663
Dana,Navarro,1956-04-08,F,70000,Seaford,Victoria,Australia,0.8565
Shaun,Carson,1949-04-07,M,10000,"North Ryde","New South Wales",Australia,1912.1544
Shaun,Carson,1949-04-07,M,10000,"North Ryde","New South Wales",Australia,419.7784
Shaun,Carson,1949-04-07,M,10000,"North Ryde","New South Wales",Australia,8.2205
Shaun,Carson,1949-04-07,M,10000,"North Ryde","New South Wales",Australia,0.8565
Shaun,Carson,1949-04-07,M,10000,"North Ryde","New South Wales",Australia,461.4448
Shaun,Carson,1949-04-07,M,10000,"North Ryde","New South Wales",Australia,1.8663
Shaun,Carson,1949-04-07,M,10000,"North Ryde","New South Wales",Australia,10.8423
Shaun,Carson,1949-04-07,M,10000,"North Ryde","New South Wales",Australia,0.8565
Jan,Edwards,1975-10-21,F,40000,"San Gabriel",California,"United States",1.4923
Jan,Edwards,1975-10-21,F,40000,"San Gabriel",California,"United States",13.09
Jan,Edwards,1975-10-21,F,40000,"San Gabriel",California,"United States",1.8663
Samantha,Long,1975-12-05,F,40000,Renton,Washington,"United States",1.4923
Samantha,Long,1975-12-05,F,40000,Renton,Washington,"United States",38.4923
Samantha,Long,1975-12-05,F,40000,Renton,Washington,"United States",13.09
Samantha,Long,1975-12-05,F,40000,Renton,Washington,"United States",1.8663
Samantha,Long,1975-12-05,F,40000,Renton,Washington,"United States",3.7363
Samantha,Long,1975-12-05,F,40000,Renton,Washington,"United States",1.8663
Samantha,Long,1975-12-05,F,40000,Renton,Washington,"United States",13.0863
Julia,Wright,1975-08-05,F,40000,"Sedro Woolley",Washington,"United States",2171.2942
Julia,Wright,1975-08-05,F,40000,"Sedro Woolley",Washington,"United States",1251.9813
Caroline,Russell,1980-01-06,F,30000,Lebanon,Oregon,"United States",13.09
Caroline,Russell,1980-01-06,F,30000,Lebanon,Oregon,"United States",0.8565
Angela,Griffin,1980-09-08,F,30000,"Lake Oswego",Oregon,"United States",13.09
Angela,Griffin,1980-09-08,F,30000,"Lake Oswego",Oregon,"United States",8.2205
Angela,Griffin,1980-09-08,F,30000,"Lake Oswego",Oregon,"United States",3.7363
Angela,Griffin,1980-09-08,F,30000,"Lake Oswego",Oregon,"United States",1.8663
Larry,Townsend,1946-02-26,M,10000,Perth,"South Australia",Australia,1912.1544
Larry,Townsend,1946-02-26,M,10000,Perth,"South Australia",Australia,419.7784
Larry,Townsend,1946-02-26,M,10000,Perth,"South Australia",Australia,461.4448
Marcus,Harris,1979-11-03,M,30000,Burlingame,California,"United States",1265.6195
Marcus,Harris,1979-11-03,M,30000,Burlingame,California,"United States",3.7363
Marcus,Harris,1979-11-03,M,30000,Burlingame,California,"United States",1.8663
Jasmine,Taylor,1978-07-20,F,40000,Spokane,Washington,"United States",13.09
Jasmine,Taylor,1978-07-20,F,40000,Spokane,Washington,"United States",0.8565
Jasmine,Taylor,1978-07-20,F,40000,Spokane,Washington,"United States",59.466
Jasmine,Taylor,1978-07-20,F,40000,Spokane,Washington,"United States",1.4923
Jasmine,Taylor,1978-07-20,F,40000,Spokane,Washington,"United States",0.8565
Lauren,Davis,1978-09-15,F,40000,Glendale,California,"United States",1.4923
Lauren,Davis,1978-09-15,F,40000,Glendale,California,"United States",13.0863
Lauren,Davis,1978-09-15,F,40000,Glendale,California,"United States",13.09
Lauren,Davis,1978-09-15,F,40000,Glendale,California,"United States",1.8663
Tanya,Moreno,1938-11-09,F,30000,Cloverdale,"South Australia",Australia,6.9223
Tanya,Moreno,1938-11-09,F,30000,Cloverdale,"South Australia",Australia,38.4923
Tanya,Moreno,1938-11-09,F,30000,Cloverdale,"South Australia",Australia,9.3463
Javier,Alvarez,1977-02-11,M,30000,Burbank,California,"United States",1.8663
Javier,Alvarez,1977-02-11,M,30000,Burbank,California,"United States",13.09
Nicole,Ramirez,1977-06-21,F,40000,"Daly City",California,"United States",1.4923
Nicole,Ramirez,1977-06-21,F,40000,"Daly City",California,"United States",13.0863
Nicole,Ramirez,1977-06-21,F,40000,"Daly City",California,"United States",13.09
Nicole,Ramirez,1977-06-21,F,40000,"Daly City",California,"United States",1.8663
Nicole,Ramirez,1977-06-21,F,40000,"Daly City",California,"United States",13.0863
Jonathan,Henderson,1977-02-04,M,40000,Lakewood,California,"United States",13.09
Jonathan,Henderson,1977-02-04,M,40000,Lakewood,California,"United States",1.8663
Jonathan,Henderson,1977-02-04,M,40000,Lakewood,California,"United States",0.8565
Jonathan,Henderson,1977-02-04,M,40000,Lakewood,California,"United States",1.4923
Jonathan,Henderson,1977-02-04,M,40000,Lakewood,California,"United States",0.8565
Edward,Hernandez,1979-09-09,M,40000,Ballard,Washington,"United States",1251.9813
Edward,Hernandez,1979-09-09,M,40000,Ballard,Washington,"United States",20.5663
Edward,Hernandez,1979-09-09,M,40000,Ballard,Washington,"United States",38.4923
Jasmine,Coleman,1979-12-08,F,40000,Beaverton,Oregon,"United States",1251.9813
Jasmine,Coleman,1979-12-08,F,40000,Beaverton,Oregon,"United States",3.7363
Jasmine,Coleman,1979-12-08,F,40000,Beaverton,Oregon,"United States",1.8663
Karla,Goel,1939-08-26,F,40000,Matraville,"New South Wales",Australia,9.3463
Karla,Goel,1939-08-26,F,40000,Matraville,"New South Wales",Australia,1.8663
Karla,Goel,1939-08-26,F,40000,Matraville,"New South Wales",Australia,1.8663
Karla,Goel,1939-08-26,F,40000,Matraville,"New South Wales",Australia,3.7363
Karla,Goel,1939-08-26,F,40000,Matraville,"New South Wales",Australia,6.9223
Karla,Goel,1939-08-26,F,40000,Matraville,"New South Wales",Australia,41.5723
Karla,Goel,1939-08-26,F,40000,Matraville,"New South Wales",Australia,1.8663
Ernest,Wu,1939-02-05,M,60000,Warrnambool,Victoria,Australia,1898.0944
Ernest,Wu,1939-02-05,M,60000,Warrnambool,Victoria,Australia,1265.6195
Ernest,Wu,1939-02-05,M,60000,Warrnambool,Victoria,Australia,8.2205
Ernest,Wu,1939-02-05,M,60000,Warrnambool,Victoria,Australia,13.0863
Ernest,Wu,1939-02-05,M,60000,Warrnambool,Victoria,Australia,1481.9379
Ernest,Wu,1939-02-05,M,60000,Warrnambool,Victoria,Australia,13.0863
Ernest,Wu,1939-02-05,M,60000,Warrnambool,Victoria,Australia,9.1593
Ross,Vazquez,1941-08-16,M,40000,"East Brisbane",Queensland,Australia,41.5723
Ross,Vazquez,1941-08-16,M,40000,"East Brisbane",Queensland,Australia,1.8663
Ross,Vazquez,1941-08-16,M,40000,"East Brisbane",Queensland,Australia,9.3463
Ross,Vazquez,1941-08-16,M,40000,"East Brisbane",Queensland,Australia,0.8565
Ross,Vazquez,1941-08-16,M,40000,"East Brisbane",Queensland,Australia,1.8663
Ross,Vazquez,1941-08-16,M,40000,"East Brisbane",Queensland,Australia,13.0863
Theodore,Gill,1941-04-20,M,40000,"Hervey Bay",Queensland,Australia,1.8663
Theodore,Gill,1941-04-20,M,40000,"Hervey Bay",Queensland,Australia,0.8565
Theodore,Gill,1941-04-20,M,40000,"Hervey Bay",Queensland,Australia,9.3463
Theodore,Gill,1941-04-20,M,40000,"Hervey Bay",Queensland,Australia,6.9223
Russell,Shen,1941-03-15,M,40000,Sunbury,Victoria,Australia,9.3463
Russell,Shen,1941-03-15,M,40000,Sunbury,Victoria,Australia,1.8663
Russell,Shen,1941-03-15,M,40000,Sunbury,Victoria,Australia,13.0863
Russell,Shen,1941-03-15,M,40000,Sunbury,Victoria,Australia,9.1593
Russell,Shen,1941-03-15,M,40000,Sunbury,Victoria,Australia,41.5723
Russell,Shen,1941-03-15,M,40000,Sunbury,Victoria,Australia,1.8663
Russell,Shen,1941-03-15,M,40000,Sunbury,Victoria,Australia,13.0863
Russell,Shen,1941-03-15,M,40000,Sunbury,Victoria,Australia,6.9223
Melinda,Gill,1942-02-25,F,60000,Sydney,"New South Wales",Australia,1898.0944
Melinda,Gill,1942-02-25,F,60000,Sydney,"New South Wales",Australia,1251.9813
Melinda,Gill,1942-02-25,F,60000,Sydney,"New South Wales",Australia,8.2205
Melinda,Gill,1942-02-25,F,60000,Sydney,"New South Wales",Australia,0.8565
Melinda,Gill,1942-02-25,F,60000,Sydney,"New South Wales",Australia,1481.9379
Melinda,Gill,1942-02-25,F,60000,Sydney,"New South Wales",Australia,6.9223
James,Williams,1976-01-10,M,40000,Puyallup,Washington,"United States",1251.9813
Angela,James,1976-06-23,F,40000,Renton,Washington,"United States",23.749
Angela,James,1976-06-23,F,40000,Renton,Washington,"United States",1.4923
Angela,James,1976-06-23,F,40000,Renton,Washington,"United States",13.09
Angela,James,1976-06-23,F,40000,Renton,Washington,"United States",1.8663
Angela,James,1976-06-23,F,40000,Renton,Washington,"United States",0.8565
Megan,Walker,1976-08-21,F,40000,Woodburn,Oregon,"United States",1265.6195
Hunter,Robinson,1976-01-26,M,40000,Burbank,California,"United States",1265.6195
Maria,Roberts,1976-02-07,F,40000,Lakewood,California,"United States",1251.9813
Maria,Roberts,1976-02-07,F,40000,Lakewood,California,"United States",1.8663
Maria,Roberts,1976-02-07,F,40000,Lakewood,California,"United States",13.09
Maria,Roberts,1976-02-07,F,40000,Lakewood,California,"United States",20.5663
Hannah,Long,1975-06-11,F,40000,Tacoma,Washington,"United States",1.4923
Hannah,Long,1975-06-11,F,40000,Tacoma,Washington,"United States",0.8565
Hannah,Long,1975-06-11,F,40000,Tacoma,Washington,"United States",13.09
Jason,Wright,1975-10-08,M,40000,"San Gabriel",California,"United States",1265.6195
Jason,Wright,1975-10-08,M,40000,"San Gabriel",California,"United States",8.2205
Jason,Wright,1975-10-08,M,40000,"San Gabriel",California,"United States",41.5723
Brianna,Hughes,1975-09-17,F,40000,"Woodland Hills",California,"United States",1.4923
Brianna,Hughes,1975-09-17,F,40000,"Woodland Hills",California,"United States",0.8565
Brianna,Hughes,1975-09-17,F,40000,"Woodland Hills",California,"United States",1.8663
Brianna,Hughes,1975-09-17,F,40000,"Woodland Hills",California,"United States",13.09
Brianna,Hughes,1975-09-17,F,40000,"Woodland Hills",California,"United States",0.8565
Maurice,Tang,1974-01-08,M,40000,Concord,California,"United States",1265.6195
Maurice,Tang,1974-01-08,M,40000,Concord,California,"United States",0.8565
Emily,Wood,1974-04-22,F,40000,Concord,California,"United States",13.09
Emily,Wood,1974-04-22,F,40000,Concord,California,"United States",1.8663
Emily,Wood,1974-04-22,F,40000,Concord,California,"United States",3.7363
Emily,Wood,1974-04-22,F,40000,Concord,California,"United States",1.8663
Emily,Wood,1974-04-22,F,40000,Concord,California,"United States",1.4923
Emily,Wood,1974-04-22,F,40000,Concord,California,"United States",13.0863
Chase,Cox,1974-03-05,M,40000,"La Jolla",California,"United States",1251.9813
Chase,Cox,1974-03-05,M,40000,"La Jolla",California,"United States",13.0863
Gabriel,Wang,1974-12-20,M,40000,"Spring Valley",California,"United States",1.4923
Gabriel,Wang,1974-12-20,M,40000,"Spring Valley",California,"United States",1.8663
Gabriel,Wang,1974-12-20,M,40000,"Spring Valley",California,"United States",13.09
Gabriel,Wang,1974-12-20,M,40000,"Spring Valley",California,"United States",0.8565
Devin,Brooks,1974-05-05,M,40000,Torrance,California,"United States",1.4923
Devin,Brooks,1974-05-05,M,40000,Torrance,California,"United States",0.8565
Devin,Brooks,1974-05-05,M,40000,Torrance,California,"United States",1.8663
Devin,Brooks,1974-05-05,M,40000,Torrance,California,"United States",13.09
Devin,Brooks,1974-05-05,M,40000,Torrance,California,"United States",23.749
Devin,Brooks,1974-05-05,M,40000,Torrance,California,"United States",13.0863
Jocelyn,Alexander,1973-07-18,F,60000,Oakland,California,"United States",1.4923
Jocelyn,Alexander,1973-07-18,F,60000,Oakland,California,"United States",23.749
Jocelyn,Alexander,1973-07-18,F,60000,Oakland,California,"United States",13.09
Ashley,Martinez,1972-04-24,F,70000,Olympia,Washington,"United States",1.4923
Ashley,Martinez,1972-04-24,F,70000,Olympia,Washington,"United States",13.0863
Ashley,Martinez,1972-04-24,F,70000,Olympia,Washington,"United States",3.3623
Ashley,Martinez,1972-04-24,F,70000,Olympia,Washington,"United States",1.8663
Ashley,Martinez,1972-04-24,F,70000,Olympia,Washington,"United States",13.09
Jasmine,Barnes,1972-08-01,F,80000,Issaquah,Washington,"United States",1251.9813
Jasmine,Barnes,1972-08-01,F,80000,Issaquah,Washington,"United States",13.09
Jasmine,Barnes,1972-08-01,F,80000,Issaquah,Washington,"United States",461.4448
Jasmine,Barnes,1972-08-01,F,80000,Issaquah,Washington,"United States",41.5723
David,Rodriguez,1968-05-15,M,80000,Oakland,California,"United States",1251.9813
David,Rodriguez,1968-05-15,M,80000,Oakland,California,"United States",1.8663
David,Rodriguez,1968-05-15,M,80000,Oakland,California,"United States",13.09
David,Rodriguez,1968-05-15,M,80000,Oakland,California,"United States",8.2205
David,Rodriguez,1968-05-15,M,80000,Oakland,California,"United States",0.8565
David,Rodriguez,1968-05-15,M,80000,Oakland,California,"United States",461.4448
David,Rodriguez,1968-05-15,M,80000,Oakland,California,"United States",13.0863
Bryce,Richardson,1968-06-22,M,90000,Coronado,California,"United States",1.4923
Bryce,Richardson,1968-06-22,M,90000,Coronado,California,"United States",13.0863
Bryce,Richardson,1968-06-22,M,90000,Coronado,California,"United States",1.8663
Bryce,Richardson,1968-06-22,M,90000,Coronado,California,"United States",13.09
Bryce,Richardson,1968-06-22,M,90000,Coronado,California,"United States",0.8565
Carol,Howard,1968-02-05,F,90000,Burien,Washington,"United States",13.09
Carol,Howard,1968-02-05,F,90000,Burien,Washington,"United States",8.2205
Carol,Howard,1968-02-05,F,90000,Burien,Washington,"United States",0.8565
Carol,Howard,1968-02-05,F,90000,Burien,Washington,"United States",1.4923
Carol,Howard,1968-02-05,F,90000,Burien,Washington,"United States",13.0863
Carol,Howard,1968-02-05,F,90000,Burien,Washington,"United States",38.4923
Carol,Howard,1968-02-05,F,90000,Burien,Washington,"United States",6.9223
Jonathan,Hill,1967-10-09,M,100000,"Woodland Hills",California,"United States",2171.2942
Jonathan,Hill,1967-10-09,M,100000,"Woodland Hills",California,"United States",1251.9813
Jonathan,Hill,1967-10-09,M,100000,"Woodland Hills",California,"United States",8.2205
Jonathan,Hill,1967-10-09,M,100000,"Woodland Hills",California,"United States",3.7363
Jonathan,Hill,1967-10-09,M,100000,"Woodland Hills",California,"United States",20.5663
Jonathan,Hill,1967-10-09,M,100000,"Woodland Hills",California,"United States",461.4448
Jonathan,Hill,1967-10-09,M,100000,"Woodland Hills",California,"United States",3.3623
Jonathan,Hill,1967-10-09,M,100000,"Woodland Hills",California,"United States",1.8663
Gabrielle,Adams,1967-11-21,F,100000,Lynnwood,Washington,"United States",1.4923
Gabrielle,Adams,1967-11-21,F,100000,Lynnwood,Washington,"United States",13.0863
Gabrielle,Adams,1967-11-21,F,100000,Lynnwood,Washington,"United States",1.8663
Gabrielle,Adams,1967-11-21,F,100000,Lynnwood,Washington,"United States",13.09
Gabrielle,Adams,1967-11-21,F,100000,Lynnwood,Washington,"United States",3.7363
Gabrielle,Adams,1967-11-21,F,100000,Lynnwood,Washington,"United States",1.8663
Gabrielle,Adams,1967-11-21,F,100000,Lynnwood,Washington,"United States",13.0863
Sarah,Thomas,1967-09-01,F,110000,"W. Linn",Oregon,"United States",13.09
Sarah,Thomas,1967-09-01,F,110000,"W. Linn",Oregon,"United States",1.4923
Sarah,Thomas,1967-09-01,F,110000,"W. Linn",Oregon,"United States",23.749
Nicholas,Robinson,1967-07-13,M,110000,"Los Angeles",California,"United States",13.09
Nicholas,Robinson,1967-07-13,M,110000,"Los Angeles",California,"United States",1.8663
Nicholas,Robinson,1967-07-13,M,110000,"Los Angeles",California,"United States",0.8565
Nicholas,Robinson,1967-07-13,M,110000,"Los Angeles",California,"United States",1.4923
Nicholas,Robinson,1967-07-13,M,110000,"Los Angeles",California,"United States",0.8565
Luis,Wang,1963-03-05,M,70000,"Beverly Hills",California,"United States",2171.2942
Luis,Wang,1963-03-05,M,70000,"Beverly Hills",California,"United States",1265.6195
Luis,Wang,1963-03-05,M,70000,"Beverly Hills",California,"United States",8.2205
Luis,Wang,1963-03-05,M,70000,"Beverly Hills",California,"United States",461.4448
Luis,Wang,1963-03-05,M,70000,"Beverly Hills",California,"United States",1.8663
Luis,Wang,1963-03-05,M,70000,"Beverly Hills",California,"United States",10.8423
Luis,Wang,1963-03-05,M,70000,"Beverly Hills",California,"United States",1.8663
Luis,Wang,1963-03-05,M,70000,"Beverly Hills",California,"United States",3.3623
Jose,Flores,1942-07-04,M,110000,"San Diego",California,"United States",1.4923
Jose,Flores,1942-07-04,M,110000,"San Diego",California,"United States",0.8565
Jose,Flores,1942-07-04,M,110000,"San Diego",California,"United States",13.09
Jose,Flores,1942-07-04,M,110000,"San Diego",California,"United States",1.8663
Jose,Flores,1942-07-04,M,110000,"San Diego",California,"United States",13.0863
Jose,Flores,1942-07-04,M,110000,"San Diego",California,"United States",41.5723
Nathan,Johnson,1943-08-24,M,100000,Lakewood,California,"United States",1.4923
Nathan,Johnson,1943-08-24,M,100000,Lakewood,California,"United States",23.749
Nathan,Johnson,1943-08-24,M,100000,Lakewood,California,"United States",13.0863
Nathan,Johnson,1943-08-24,M,100000,Lakewood,California,"United States",13.09
Nathan,Johnson,1943-08-24,M,100000,Lakewood,California,"United States",1.8663
Nathan,Johnson,1943-08-24,M,100000,Lakewood,California,"United States",0.8565
Molly,Rodriguez,1943-06-14,F,120000,"Beverly Hills",California,"United States",13.09
Molly,Rodriguez,1943-06-14,F,120000,"Beverly Hills",California,"United States",1.8663
Molly,Rodriguez,1943-06-14,F,120000,"Beverly Hills",California,"United States",8.2205
Molly,Rodriguez,1943-06-14,F,120000,"Beverly Hills",California,"United States",1.4923
Molly,Rodriguez,1943-06-14,F,120000,"Beverly Hills",California,"United States",13.0863
Molly,Rodriguez,1943-06-14,F,120000,"Beverly Hills",California,"United States",9.1593
April,Anand,1943-01-02,F,160000,"Chula Vista",California,"United States",1.4923
April,Anand,1943-01-02,F,160000,"Chula Vista",California,"United States",13.0863
April,Anand,1943-01-02,F,160000,"Chula Vista",California,"United States",13.09
April,Anand,1943-01-02,F,160000,"Chula Vista",California,"United States",1.8663
April,Anand,1943-01-02,F,160000,"Chula Vista",California,"United States",9.1593
April,Anand,1943-01-02,F,160000,"Chula Vista",California,"United States",13.0863
Devin,Martin,1943-08-08,M,170000,"Los Angeles",California,"United States",13.09
Devin,Martin,1943-08-08,M,170000,"Los Angeles",California,"United States",0.8565
Devin,Martin,1943-08-08,M,170000,"Los Angeles",California,"United States",1.4923
Stephanie,Torres,1944-08-25,F,70000,"Sedro Woolley",Washington,"United States",1.8663
Stephanie,Torres,1944-08-25,F,70000,"Sedro Woolley",Washington,"United States",13.09
Stephanie,Torres,1944-08-25,F,70000,"Sedro Woolley",Washington,"United States",0.8565
Stephanie,Torres,1944-08-25,F,70000,"Sedro Woolley",Washington,"United States",1.4923
Stephanie,Torres,1944-08-25,F,70000,"Sedro Woolley",Washington,"United States",13.0863
Jasmine,Lee,1944-07-15,F,70000,"Santa Cruz",California,"United States",1.4923
Jasmine,Lee,1944-07-15,F,70000,"Santa Cruz",California,"United States",0.8565
Jasmine,Lee,1944-07-15,F,70000,"Santa Cruz",California,"United States",13.09
Jasmine,Lee,1944-07-15,F,70000,"Santa Cruz",California,"United States",1.8663
Meghan,Hernandez,1944-11-16,F,70000,Concord,California,"United States",13.09
Meghan,Hernandez,1944-11-16,F,70000,Concord,California,"United States",1.8663
Meghan,Hernandez,1944-11-16,F,70000,Concord,California,"United States",8.2205
Meghan,Hernandez,1944-11-16,F,70000,Concord,California,"United States",1.4923
Meghan,Hernandez,1944-11-16,F,70000,Concord,California,"United States",0.8565
Sarah,Price,1944-05-21,F,70000,"Palo Alto",California,"United States",1.4923
Sarah,Price,1944-05-21,F,70000,"Palo Alto",California,"United States",13.09
Sarah,Price,1944-05-21,F,70000,"Palo Alto",California,"United States",0.8565
Jennifer,Cooper,1944-02-22,F,60000,Burien,Washington,"United States",1.4923
Jennifer,Cooper,1944-02-22,F,60000,Burien,Washington,"United States",23.749
Jennifer,Cooper,1944-02-22,F,60000,Burien,Washington,"United States",13.09
Jennifer,Cooper,1944-02-22,F,60000,Burien,Washington,"United States",1.8663
Catherine,Morris,1944-09-06,F,60000,"San Gabriel",California,"United States",1.8663
Catherine,Morris,1944-09-06,F,60000,"San Gabriel",California,"United States",13.09
Catherine,Morris,1944-09-06,F,60000,"San Gabriel",California,"United States",13.0863
Catherine,Morris,1944-09-06,F,60000,"San Gabriel",California,"United States",1.4923
Catherine,Morris,1944-09-06,F,60000,"San Gabriel",California,"United States",0.8565
Lawrence,Blanco,1944-07-15,M,60000,Bellingham,Washington,"United States",2171.2942
Lawrence,Blanco,1944-07-15,M,60000,Bellingham,Washington,"United States",1251.9813
Lawrence,Blanco,1944-07-15,M,60000,Bellingham,Washington,"United States",1.8663
Lawrence,Blanco,1944-07-15,M,60000,Bellingham,Washington,"United States",13.09
Lawrence,Blanco,1944-07-15,M,60000,Bellingham,Washington,"United States",8.2205
Lawrence,Blanco,1944-07-15,M,60000,Bellingham,Washington,"United States",3.3623
Carson,Bryant,1944-06-22,M,70000,"Beverly Hills",California,"United States",1.4923
Carson,Bryant,1944-06-22,M,70000,"Beverly Hills",California,"United States",0.8565
Carson,Bryant,1944-06-22,M,70000,"Beverly Hills",California,"United States",1.8663
Carson,Bryant,1944-06-22,M,70000,"Beverly Hills",California,"United States",13.09
Kristi,Perez,1945-12-18,F,70000,Colma,California,"United States",2171.2942
Kristi,Perez,1945-12-18,F,70000,Colma,California,"United States",1265.6195
Kristi,Perez,1945-12-18,F,70000,Colma,California,"United States",13.09
Kristi,Perez,1945-12-18,F,70000,Colma,California,"United States",1.8663
Kristi,Perez,1945-12-18,F,70000,Colma,California,"United States",461.4448
Kristi,Perez,1945-12-18,F,70000,Colma,California,"United States",6.9223
Kristi,Perez,1945-12-18,F,70000,Colma,California,"United States",41.5723
James,Brown,1945-09-13,M,60000,Seattle,Washington,"United States",1.4923
James,Brown,1945-09-13,M,60000,Seattle,Washington,"United States",13.0863
James,Brown,1945-09-13,M,60000,Seattle,Washington,"United States",1.8663
James,Brown,1945-09-13,M,60000,Seattle,Washington,"United States",13.09
James,Brown,1945-09-13,M,60000,Seattle,Washington,"United States",13.0863
Ian,Gray,1945-02-13,M,60000,Woodburn,Oregon,"United States",13.09
Ian,Gray,1945-02-13,M,60000,Woodburn,Oregon,"United States",1.4923
Ian,Gray,1945-02-13,M,60000,Woodburn,Oregon,"United States",0.8565
Jacqueline,Price,1945-06-10,F,60000,"Palo Alto",California,"United States",13.09
Jacqueline,Price,1945-06-10,F,60000,"Palo Alto",California,"United States",1.8663
Jacqueline,Price,1945-06-10,F,60000,"Palo Alto",California,"United States",0.8565
Jacqueline,Price,1945-06-10,F,60000,"Palo Alto",California,"United States",1.4923
Jacqueline,Price,1945-06-10,F,60000,"Palo Alto",California,"United States",13.0863
Jacqueline,Price,1945-06-10,F,60000,"Palo Alto",California,"United States",9.1593
Megan,Henderson,1946-02-10,F,60000,Renton,Washington,"United States",1.4923
Megan,Henderson,1946-02-10,F,60000,Renton,Washington,"United States",0.8565
Megan,Henderson,1946-02-10,F,60000,Renton,Washington,"United States",1.8663
Megan,Henderson,1946-02-10,F,60000,Renton,Washington,"United States",13.09
Megan,Henderson,1946-02-10,F,60000,Renton,Washington,"United States",13.0863
Megan,Henderson,1946-02-10,F,60000,Renton,Washington,"United States",9.1593
Alfredo,Romero,1946-06-07,M,60000,Beaverton,Oregon,"United States",0.8565
Alfredo,Romero,1946-06-07,M,60000,Beaverton,Oregon,"United States",1.8663
Alfredo,Romero,1946-06-07,M,60000,Beaverton,Oregon,"United States",13.09
Alfredo,Romero,1946-06-07,M,60000,Beaverton,Oregon,"United States",44.88
Andrea,Morris,1946-06-18,F,70000,Seattle,Washington,"United States",13.09
Andrea,Morris,1946-06-18,F,70000,Seattle,Washington,"United States",1.8663
